file,sheet,reporting_period,scope,column_index,group,raw_field,normalized_field,non_missing,missing_pct,type_counts,sample_value
2019-v227-28052025-EU_MRV_Publication_of_information.xlsx,2019,2019,annual_er,53,Voluntary reporting,Fuel consumption per transport work (pax) on laden voyages [g / pax · n miles],voluntary_reporting__fuel_consumption_per_transport_work_pax_on_laden_voyages,11837,0.0469,"{""str"": 11837}",N/A
2019-v227-28052025-EU_MRV_Publication_of_information.xlsx,2019,2019,annual_er,54,Voluntary reporting,Fuel consumption per transport work (freight) on laden voyages [g / m tonnes · n miles],voluntary_reporting__fuel_consumption_per_transport_work_freight_on_laden_voyages,12016,0.0325,"{""str"": 12016}",N/A
2019-v227-28052025-EU_MRV_Publication_of_information.xlsx,2019,2019,annual_er,55,Voluntary reporting,CO₂ emissions per distance on laden voyages [kg CO₂ / n mile],voluntary_reporting__co2_emissions_per_distance_on_laden_voyages,1432,0.8847,"{""float"": 1076, ""str"": 356}",690.7
2019-v227-28052025-EU_MRV_Publication_of_information.xlsx,2019,2019,annual_er,56,Voluntary reporting,CO₂ emissions per transport work (mass) on laden voyages [g CO₂ / m tonnes · n miles],voluntary_reporting__co2_emissions_per_transport_work_mass_on_laden_voyages,2289,0.8157,"{""float"": 1318, ""str"": 971}",N/A
2019-v227-28052025-EU_MRV_Publication_of_information.xlsx,2019,2019,annual_er,57,Voluntary reporting,CO₂ emissions per transport work (volume) on laden voyages [g CO₂ / m³ · n miles],voluntary_reporting__co2_emissions_per_transport_work_volume_on_laden_voyages,12144,0.0222,"{""float"": 57, ""str"": 12087}",N/A
2019-v227-28052025-EU_MRV_Publication_of_information.xlsx,2019,2019,annual_er,58,Voluntary reporting,CO₂ emissions per transport work (dwt) on laden voyages [g CO₂ / dwt carried · n miles],voluntary_reporting__co2_emissions_per_transport_work_dwt_on_laden_voyages,10700,0.1385,"{""float"": 93, ""str"": 10607}",N/A
2019-v227-28052025-EU_MRV_Publication_of_information.xlsx,2019,2019,annual_er,59,Voluntary reporting,CO₂ emissions per transport work (pax) on laden voyages [g CO₂ / pax · n miles],voluntary_reporting__co2_emissions_per_transport_work_pax_on_laden_voyages,11837,0.0469,"{""str"": 11837}",N/A
2019-v227-28052025-EU_MRV_Publication_of_information.xlsx,2019,2019,annual_er,60,Voluntary reporting,CO₂ emissions per transport work (freight) on laden voyages [g CO₂ / m tonnes · n miles],voluntary_reporting__co2_emissions_per_transport_work_freight_on_laden_voyages,12016,0.0325,"{""str"": 12016}",N/A
2019-v227-28052025-EU_MRV_Publication_of_information.xlsx,2019,2019,annual_er,61,Voluntary reporting,Additional information to facilitate the understanding of the reported average operational energy efficiency indicators,voluntary_reporting__additional_information_to_facilitate_the_understanding_of_the_reported_average_operational_energy_efficiency_indicators,4,0.9997,"{""str"": 4}","Regarding the MRV report, I inform you that in the period prior to 25/05/2019 it was not possible to perform the calculations for issue the report because the previous management company did’t provide all the calculations necessary to fill in the report during the change of management."
2019-v227-28052025-EU_MRV_Publication_of_information.xlsx,2019,2019,annual_er,62,Voluntary reporting,Average density of the cargo transported [m tonnes / m³],voluntary_reporting__average_density_of_the_cargo_transported,0,1.0000,{},
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,1,Ship,IMO Number,ship__imo_number,12115,0.0000,"{""str"": 12115}",6602898
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,2,Ship,Name,ship__name,12115,0.0000,"{""str"": 12115}",OCEAN MAJESTY
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,3,Ship,Ship type,ship__ship_type,12115,0.0000,"{""str"": 12115}",Passenger ship
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,4,Ship,Reporting Period,ship__reporting_period,12115,0.0000,"{""float"": 12115}",2020.0
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,5,Ship,Technical efficiency,ship__technical_efficiency,12115,0.0000,"{""str"": 12115}",EIV (31.73 gCO₂/t·nm)
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,6,Ship,Port of Registry,ship__port_of_registry,11389,0.0599,"{""str"": 11389}",Madeira
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,7,Ship,Home Port,ship__home_port,2486,0.7948,"{""str"": 2486}",Piraeus
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,8,Ship,Ice Class,ship__ice_class,2112,0.8257,"{""str"": 2112}",IB
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,9,DoC,DoC issue date,doc__doc_issue_date,12115,0.0000,"{""str"": 12115}",01/07/2021
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,10,DoC,DoC expiry date,doc__doc_expiry_date,12115,0.0000,"{""str"": 12115}",30/06/2022
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,11,Verifier,Verifier Number,verifier__verifier_number,5113,0.5780,"{""str"": 5113}",10296
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,12,Verifier,Verifier Name,verifier__verifier_name,12115,0.0000,"{""str"": 12115}",Bureau Veritas Certification France
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,13,Verifier,Verifier NAB,verifier__verifier_nab,12115,0.0000,"{""str"": 12115}",COFRAC
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,14,Verifier,Verifier Address,verifier__verifier_address,12115,0.0000,"{""str"": 12115}",1 Place Zaha Hadid
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,15,Verifier,Verifier City,verifier__verifier_city,12115,0.0000,"{""str"": 12115}",92400 COURBEVOIE
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,16,Verifier,Verifier Accreditation number,verifier__verifier_accreditation_number,12115,0.0000,"{""str"": 12115}",3-2047 rév. 1
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,17,Verifier,Verifier Country,verifier__verifier_country,12115,0.0000,"{""str"": 12115}",France
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,18,Monitoring methods,A,monitoring_methods__a,5732,0.5269,"{""str"": 5732}",Yes
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,19,Monitoring methods,B,monitoring_methods__b,3814,0.6852,"{""str"": 3814}",Yes
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,20,Monitoring methods,C,monitoring_methods__c,4019,0.6683,"{""str"": 4019}",Yes
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,21,Monitoring methods,D,monitoring_methods__d,2,0.9998,"{""str"": 2}",Yes
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,22,Monitoring methods,D,monitoring_methods__d_2,0,1.0000,{},
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,23,Annual monitoring results,Total fuel consumption [m tonnes],annual_monitoring_results__total_fuel_consumption,12115,0.0000,"{""float"": 12115}",951.37
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,24,Annual monitoring results,Fuel consumptions assigned to On laden [m tonnes],annual_monitoring_results__fuel_consumptions_assigned_to_on_laden,1603,0.8677,"{""float"": 1204, ""str"": 399}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,25,Annual monitoring results,Total CO₂ emissions [m tonnes],annual_monitoring_results__total_co2_emissions,12115,0.0000,"{""float"": 12115}",2985.132
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,26,Annual monitoring results,CO₂ emissions from all voyages between ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_from_all_voyages_between_ports_under_a_ms_jurisdiction,12115,0.0000,"{""float"": 12115}",1505.5294
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,27,Annual monitoring results,CO₂ emissions from all voyages which departed from ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_from_all_voyages_which_departed_from_ports_under_a_ms_jurisdiction,12115,0.0000,"{""float"": 12115}",267.5032
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,28,Annual monitoring results,CO₂ emissions from all voyages to ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_from_all_voyages_to_ports_under_a_ms_jurisdiction,12115,0.0000,"{""float"": 12115}",367.1178
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,29,Annual monitoring results,CO₂ emissions which occurred within ports under a MS jurisdiction at berth [m tonnes],annual_monitoring_results__co2_emissions_which_occurred_within_ports_under_a_ms_jurisdiction_at_berth,12115,0.0000,"{""float"": 12115}",844.9818
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,30,Annual monitoring results,CO₂ emissions assigned to Passenger transport [m tonnes],annual_monitoring_results__co2_emissions_assigned_to_passenger_transport,12110,0.0004,"{""float"": 394, ""str"": 11716}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,31,Annual monitoring results,CO₂ emissions assigned to Freight transport [m tonnes],annual_monitoring_results__co2_emissions_assigned_to_freight_transport,12110,0.0004,"{""float"": 394, ""str"": 11716}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,32,Annual monitoring results,CO₂ emissions assigned to On laden [m tonnes],annual_monitoring_results__co2_emissions_assigned_to_on_laden,1603,0.8677,"{""float"": 1204, ""str"": 399}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,33,Annual monitoring results,Annual Time spent at sea [hours],annual_monitoring_results__annual_time_spent_at_sea,12115,0.0000,"{""float"": 12115}",488.87
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,34,Annual monitoring results,Annual average Fuel consumption per distance [kg / n mile],annual_monitoring_results__annual_average_fuel_consumption_per_distance,12115,0.0000,"{""float"": 11734, ""str"": 381}",132.07
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,35,Annual monitoring results,Annual average Fuel consumption per transport work (mass) [g / m tonnes · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_mass,11669,0.0368,"{""float"": 9859, ""str"": 1810}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,36,Annual monitoring results,Annual average Fuel consumption per transport work (volume) [g / m³ · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_volume,12115,0.0000,"{""float"": 343, ""str"": 11772}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,37,Annual monitoring results,Annual average Fuel consumption per transport work (dwt) [g / dwt carried · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_dwt,11696,0.0346,"{""float"": 1284, ""str"": 10412}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,38,Annual monitoring results,Annual average Fuel consumption per transport work (pax) [g / pax · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_pax,12115,0.0000,"{""float"": 495, ""str"": 11620}",448.73
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,39,Annual monitoring results,Annual average Fuel consumption per transport work (freight) [g / m tonnes · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_freight,12115,0.0000,"{""float"": 393, ""str"": 11722}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,40,Annual monitoring results,Annual average CO₂ emissions per distance [kg CO₂ / n mile],annual_monitoring_results__annual_average_co2_emissions_per_distance,12115,0.0000,"{""float"": 11734, ""str"": 381}",414.4
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,41,Annual monitoring results,Annual average CO₂ emissions per transport work (mass) [g CO₂ / m tonnes · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_mass,11669,0.0368,"{""float"": 9859, ""str"": 1810}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,42,Annual monitoring results,Annual average CO₂ emissions per transport work (volume) [g CO₂ / m³ · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_volume,12115,0.0000,"{""float"": 343, ""str"": 11772}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,43,Annual monitoring results,Annual average CO₂ emissions per transport work (dwt) [g CO₂ / dwt carried · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_dwt,11696,0.0346,"{""float"": 1284, ""str"": 10412}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,44,Annual monitoring results,Annual average CO₂ emissions per transport work (pax) [g CO₂ / pax · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_pax,12115,0.0000,"{""float"": 495, ""str"": 11620}",1407.97
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,45,Annual monitoring results,Annual average CO₂ emissions per transport work (freight) [g CO₂ / m tonnes · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_freight,12115,0.0000,"{""float"": 393, ""str"": 11722}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,46,Voluntary reporting,Through ice [n miles],voluntary_reporting__through_ice,10714,0.1156,"{""float"": 711, ""str"": 10003}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,47,Voluntary reporting,Time spent at sea [hours],voluntary_reporting__time_spent_at_sea,12115,0.0000,"{""float"": 12115}",488.87
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,48,Voluntary reporting,Total time spent at sea through ice [hours],voluntary_reporting__total_time_spent_at_sea_through_ice,10714,0.1156,"{""float"": 711, ""str"": 10003}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,49,Voluntary reporting,Fuel consumption per distance on laden voyages [kg / n mile],voluntary_reporting__fuel_consumption_per_distance_on_laden_voyages,1204,0.9006,"{""float"": 857, ""str"": 347}",112.02
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,50,Voluntary reporting,Fuel consumption per transport work (mass) on laden voyages [g / m tonnes · n miles],voluntary_reporting__fuel_consumption_per_transport_work_mass_on_laden_voyages,2017,0.8335,"{""float"": 1105, ""str"": 912}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,51,Voluntary reporting,Fuel consumption per transport work (volume) on laden voyages [g / m³ · n miles],voluntary_reporting__fuel_consumption_per_transport_work_volume_on_laden_voyages,11806,0.0255,"{""float"": 39, ""str"": 11767}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,52,Voluntary reporting,Fuel consumption per transport work (dwt) on laden voyages [g / dwt carried · n miles],voluntary_reporting__fuel_consumption_per_transport_work_dwt_on_laden_voyages,10371,0.1440,"{""float"": 95, ""str"": 10276}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,53,Voluntary reporting,Fuel consumption per transport work (pax) on laden voyages [g / pax · n miles],voluntary_reporting__fuel_consumption_per_transport_work_pax_on_laden_voyages,11605,0.0421,"{""str"": 11605}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,54,Voluntary reporting,Fuel consumption per transport work (freight) on laden voyages [g / m tonnes · n miles],voluntary_reporting__fuel_consumption_per_transport_work_freight_on_laden_voyages,11716,0.0329,"{""str"": 11716}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,55,Voluntary reporting,CO₂ emissions per distance on laden voyages [kg CO₂ / n mile],voluntary_reporting__co2_emissions_per_distance_on_laden_voyages,1204,0.9006,"{""float"": 857, ""str"": 347}",353.52
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,56,Voluntary reporting,CO₂ emissions per transport work (mass) on laden voyages [g CO₂ / m tonnes · n miles],voluntary_reporting__co2_emissions_per_transport_work_mass_on_laden_voyages,2017,0.8335,"{""float"": 1105, ""str"": 912}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,57,Voluntary reporting,CO₂ emissions per transport work (volume) on laden voyages [g CO₂ / m³ · n miles],voluntary_reporting__co2_emissions_per_transport_work_volume_on_laden_voyages,11806,0.0255,"{""float"": 39, ""str"": 11767}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,58,Voluntary reporting,CO₂ emissions per transport work (dwt) on laden voyages [g CO₂ / dwt carried · n miles],voluntary_reporting__co2_emissions_per_transport_work_dwt_on_laden_voyages,10371,0.1440,"{""float"": 95, ""str"": 10276}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,59,Voluntary reporting,CO₂ emissions per transport work (pax) on laden voyages [g CO₂ / pax · n miles],voluntary_reporting__co2_emissions_per_transport_work_pax_on_laden_voyages,11605,0.0421,"{""str"": 11605}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,60,Voluntary reporting,CO₂ emissions per transport work (freight) on laden voyages [g CO₂ / m tonnes · n miles],voluntary_reporting__co2_emissions_per_transport_work_freight_on_laden_voyages,11716,0.0329,"{""str"": 11716}",N/A
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,61,Voluntary reporting,Additional information to facilitate the understanding of the reported average operational energy efficiency indicators,voluntary_reporting__additional_information_to_facilitate_the_understanding_of_the_reported_average_operational_energy_efficiency_indicators,20,0.9983,"{""str"": 20}","25rd of September 2020 vessel has changed FLAG to CYPRUS, Port of registry to LIMASSOLL and Name to ZIRCONE (ex ZIRCON)"
2020-v208-04022026-EU_MRV_Publication_of_information.xlsx,2020,2020,annual_er,62,Voluntary reporting,Average density of the cargo transported [m tonnes / m³],voluntary_reporting__average_density_of_the_cargo_transported,0,1.0000,{},
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,1,Ship,IMO Number,ship__imo_number,12483,0.0000,"{""str"": 12483}",6703343
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,2,Ship,Name,ship__name,12483,0.0000,"{""str"": 12483}",EQUALITY
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,3,Ship,Ship type,ship__ship_type,12483,0.0000,"{""str"": 12483}",Other ship types
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,4,Ship,Reporting Period,ship__reporting_period,12483,0.0000,"{""float"": 12483}",2021.0
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,5,Ship,Technical efficiency,ship__technical_efficiency,12483,0.0000,"{""str"": 12483}",EIV (57.84 gCO₂/t·nm)
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,6,Ship,Port of Registry,ship__port_of_registry,12046,0.0350,"{""str"": 12046}",Beirut
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,7,Ship,Home Port,ship__home_port,2817,0.7743,"{""str"": 2817}",PANAMA
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,8,Ship,Ice Class,ship__ice_class,2170,0.8262,"{""str"": 2170}",IB
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,9,DoC,DoC issue date,doc__doc_issue_date,12483,0.0000,"{""str"": 12483}",01/06/2022
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,10,DoC,DoC expiry date,doc__doc_expiry_date,12483,0.0000,"{""str"": 12483}",30/06/2023
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,11,Verifier,Verifier Number,verifier__verifier_number,5072,0.5937,"{""str"": 5072}",581
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,12,Verifier,Verifier Name,verifier__verifier_name,12483,0.0000,"{""str"": 12483}",Dromon Bureau of Shipping
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,13,Verifier,Verifier NAB,verifier__verifier_nab,12483,0.0000,"{""str"": 12483}",Hellenic Accreditation System
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,14,Verifier,Verifier Address,verifier__verifier_address,12483,0.0000,"{""str"": 12483}","2-4 Iakovou Dragatsi street, 18535"
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,15,Verifier,Verifier City,verifier__verifier_city,12483,0.0000,"{""str"": 12483}",Piraeus
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,16,Verifier,Verifier Accreditation number,verifier__verifier_accreditation_number,12483,0.0000,"{""str"": 12483}",1128
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,17,Verifier,Verifier Country,verifier__verifier_country,12483,0.0000,"{""str"": 12483}",Greece
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,18,Monitoring methods,A,monitoring_methods__a,5979,0.5210,"{""str"": 5979}",Yes
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,19,Monitoring methods,B,monitoring_methods__b,3768,0.6981,"{""str"": 3768}",Yes
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,20,Monitoring methods,C,monitoring_methods__c,4259,0.6588,"{""str"": 4259}",Yes
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,21,Monitoring methods,D,monitoring_methods__d,2,0.9998,"{""str"": 2}",Yes
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,22,Monitoring methods,D,monitoring_methods__d_2,0,1.0000,{},
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,23,Annual monitoring results,Total fuel consumption [m tonnes],annual_monitoring_results__total_fuel_consumption,12483,0.0000,"{""float"": 12483}",373.5
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,24,Annual monitoring results,Fuel consumptions assigned to On laden [m tonnes],annual_monitoring_results__fuel_consumptions_assigned_to_on_laden,2315,0.8145,"{""float"": 1923, ""str"": 392}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,25,Annual monitoring results,Total CO₂ emissions [m tonnes],annual_monitoring_results__total_co2_emissions,12483,0.0000,"{""float"": 12483}",1184.62
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,26,Annual monitoring results,CO₂ emissions from all voyages between ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_from_all_voyages_between_ports_under_a_ms_jurisdiction,12483,0.0000,"{""float"": 12483}",0.0
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,27,Annual monitoring results,CO₂ emissions from all voyages which departed from ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_from_all_voyages_which_departed_from_ports_under_a_ms_jurisdiction,12483,0.0000,"{""float"": 12483}",889.0
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,28,Annual monitoring results,CO₂ emissions from all voyages to ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_from_all_voyages_to_ports_under_a_ms_jurisdiction,12483,0.0000,"{""float"": 12483}",247.0
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,29,Annual monitoring results,CO₂ emissions which occurred within ports under a MS jurisdiction at berth [m tonnes],annual_monitoring_results__co2_emissions_which_occurred_within_ports_under_a_ms_jurisdiction_at_berth,12483,0.0000,"{""float"": 12483}",48.0
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,30,Annual monitoring results,CO₂ emissions assigned to Passenger transport [m tonnes],annual_monitoring_results__co2_emissions_assigned_to_passenger_transport,12476,0.0006,"{""float"": 385, ""str"": 12091}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,31,Annual monitoring results,CO₂ emissions assigned to Freight transport [m tonnes],annual_monitoring_results__co2_emissions_assigned_to_freight_transport,12474,0.0007,"{""float"": 383, ""str"": 12091}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,32,Annual monitoring results,CO₂ emissions assigned to On laden [m tonnes],annual_monitoring_results__co2_emissions_assigned_to_on_laden,2315,0.8145,"{""float"": 1923, ""str"": 392}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,33,Annual monitoring results,Annual Time spent at sea [hours],annual_monitoring_results__annual_time_spent_at_sea,12483,0.0000,"{""float"": 12483}",594.0
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,34,Annual monitoring results,Annual average Fuel consumption per distance [kg / n mile],annual_monitoring_results__annual_average_fuel_consumption_per_distance,12483,0.0000,"{""float"": 11988, ""str"": 495}",70.25
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,35,Annual monitoring results,Annual average Fuel consumption per transport work (mass) [g / m tonnes · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_mass,12051,0.0346,"{""float"": 10124, ""str"": 1927}",66.44
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,36,Annual monitoring results,Annual average Fuel consumption per transport work (volume) [g / m³ · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_volume,12482,0.0001,"{""float"": 359, ""str"": 12123}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,37,Annual monitoring results,Annual average Fuel consumption per transport work (dwt) [g / dwt carried · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_dwt,12045,0.0351,"{""float"": 1260, ""str"": 10785}",34.46
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,38,Annual monitoring results,Annual average Fuel consumption per transport work (pax) [g / pax · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_pax,12483,0.0000,"{""float"": 487, ""str"": 11996}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,39,Annual monitoring results,Annual average Fuel consumption per transport work (freight) [g / m tonnes · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_freight,12483,0.0000,"{""float"": 384, ""str"": 12099}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,40,Annual monitoring results,Annual average CO₂ emissions per distance [kg CO₂ / n mile],annual_monitoring_results__annual_average_co2_emissions_per_distance,12483,0.0000,"{""float"": 11988, ""str"": 495}",222.8
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,41,Annual monitoring results,Annual average CO₂ emissions per transport work (mass) [g CO₂ / m tonnes · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_mass,12051,0.0346,"{""float"": 10124, ""str"": 1927}",210.74
